Order_ID,Order_Date,Customer_ID,Customer_Name,Gender,Age,City,Product_ID,Product_Name,Category,Quantity,Unit_Price,Sales_Amount,Discount,Profit,Payment_Method
ORD00172,4/3/2025,CUST0363,Nikhil Mehta,Male,36,Bengaluru,PROD005,Coca Cola,Beverages,8,46.26,370.08,0.1,54.53,Net Banking
ORD00173,3/2/2025,CUST0239,Rohan Nair,Male,58,Mumbai,PROD010,Maggi Noodles,Groceries,4,14.25,57,0,9.06,Credit Card
ORD00174,11/23/2025,CUST0819,Nikhil Malhotra,Female,21,Jaipur,PROD020,Head & Shoulders,Personal Care,7,263.15,1842.05,0.05,244.01,Credit Card
ORD00175,9/17/2025,CUST0012,Pooja Malhotra,Female,54,Bengaluru,PROD007,Surf Excel,Home & Cleaning,5,177.87,889.35,0,117.68,Net Banking
ORD00176,10/19/2025,CUST0332,Pooja Mehta,Female,39,Lucknow,PROD001,Parle-G Biscuits,Snacks,2,31.59,63.18,0.05,8.84,Net Banking
ORD00177,9/3/2025,CUST0984,Amit Singh,Male,65,Chennai,PROD001,Parle-G Biscuits,Snacks,3,29.37,88.11,0.05,19.82,Cash
ORD00178,10/2/2025,CUST0817,Kavya Iyer,Male,30,Ahmedabad,PROD002,Tata Salt,Groceries,3,28.62,85.86,0.1,17.9,Debit Card
ORD00179,12/14/2025,CUST0474,Anjali Reddy,Male,43,Ahmedabad,PROD014,Kellogg's Corn Flakes,Groceries,1,225.81,225.81,0.05,37.76,Debit Card
ORD00180,7/1/2025,CUST0569,Simran Shah,Female,45,Delhi,PROD018,Nescafe Coffee,Beverages,1,186.44,186.44,0.05,38.24,UPI
ORD00181,11/17/2025,CUST0993,Sahil Verma,Female,38,Kolkata,PROD005,Coca Cola,Beverages,5,48.42,242.1,0.05,56.86,Net Banking
ORD00182,6/7/2025,CUST0863,Vikram Das,Female,18,Chennai,PROD006,Tata Tea,Beverages,7,117.37,821.59,0,186.49,Debit Card
ORD00183,7/10/2025,CUST0727,Meera Sharma,Male,38,Delhi,PROD002,Tata Salt,Groceries,5,28.34,141.7,0.1,29.22,Cash
ORD00184,1/20/2025,CUST0850,Amit Gupta,Female,32,Hyderabad,PROD010,Maggi Noodles,Groceries,4,15.43,61.72,0,6.12,Credit Card
ORD00185,3/20/2025,CUST0936,Karan Das,Male,40,Jaipur,PROD003,Amul Milk,Dairy,8,61.55,492.4,0.1,103.63,Credit Card
ORD00186,2/20/2025,CUST0349,Vikram Khan,Female,47,Hyderabad,PROD016,Thums Up,Beverages,5,42.65,213.25,0,44.96,Net Banking
ORD00187,9/25/2025,CUST0693,Anjali Joshi,Female,51,Jaipur,PROD005,Coca Cola,Beverages,4,47.64,190.56,0.1,25.02,UPI
ORD00188,6/20/2025,CUST0005,Rahul Shah,Male,63,Jaipur,PROD010,Maggi Noodles,Groceries,1,15.8,15.8,0.15,3.06,Cash
ORD00189,6/9/2025,CUST0911,Neha Joshi,Male,24,Kolkata,PROD002,Tata Salt,Groceries,2,28.79,57.58,0.05,4.59,Credit Card
ORD00190,8/14/2025,CUST0329,Neha Kapoor,Female,63,Pune,PROD007,Surf Excel,Home & Cleaning,4,178.74,714.96,0.15,81.59,UPI
ORD00191,10/14/2025,CUST0280,Karan Malhotra,Female,43,Kolkata,PROD005,Coca Cola,Beverages,3,44.6,133.8,0,32.5,Net Banking
ORD00192,12/27/2025,CUST0105,Manish Nair,Male,50,Ahmedabad,PROD007,Surf Excel,Home & Cleaning,6,185.83,1114.98,0.05,110.23,Debit Card
ORD00193,10/4/2025,CUST0588,Kavya Malhotra,Male,37,Chennai,PROD008,Dove Soap,Personal Care,3,52.84,158.52,0.15,31.22,Cash
ORD00194,1/28/2025,CUST0052,Manish Verma,Female,29,Hyderabad,PROD005,Coca Cola,Beverages,1,45.93,45.93,0,4.5,UPI
ORD00195,12/20/2025,CUST0437,Vikram Khan,Female,22,Kolkata,PROD013,Britannia Bread,Dairy,3,47.51,142.53,0.15,22.66,Cash
ORD00196,12/10/2025,CUST0632,Rohan Gupta,Female,53,Jaipur,PROD012,Dettol Handwash,Personal Care,5,109.98,549.9,0,110.64,Net Banking
ORD00197,6/8/2025,CUST0081,Rohan Mehta,Male,20,Hyderabad,PROD015,Harpic Cleaner,Home & Cleaning,3,120.49,361.47,0.1,31.4,Cash
ORD00198,7/6/2025,CUST0482,Karan Patel,Female,60,Pune,PROD008,Dove Soap,Personal Care,4,53.44,213.76,0.15,22.51,Cash
ORD00199,2/27/2025,CUST0188,Sahil Iyer,Male,61,Hyderabad,PROD011,Colgate Toothpaste,Personal Care,6,96.71,580.26,0,52.87,Debit Card
ORD00200,3/7/2025,CUST0491,Simran Mehta,Female,52,Bengaluru,PROD015,Harpic Cleaner,Home & Cleaning,3,124.04,372.12,0.05,64.61,Net Banking
ORD00201,9/30/2025,CUST0106,Anjali Nair,Male,36,Jaipur,PROD013,Britannia Bread,Dairy,2,44.95,89.9,0,19.3,Cash
ORD00202,9/4/2025,CUST0411,Nikhil Reddy,Male,25,Jaipur,PROD019,Vim Dishwash,Home & Cleaning,7,88.72,621.04,0,107.53,Cash
ORD00203,8/11/2025,CUST0068,Manish Iyer,Male,22,Jaipur,PROD011,Colgate Toothpaste,Personal Care,4,101.85,407.4,0.15,53.08,Net Banking
ORD00204,12/31/2025,CUST0807,Rohan Verma,Male,24,Lucknow,PROD011,Colgate Toothpaste,Personal Care,4,92.72,370.88,0,76.29,Net Banking
ORD00205,2/19/2025,CUST0857,Anjali Kapoor,Male,49,Chennai,PROD016,Thums Up,Beverages,2,41.55,83.1,0.1,10.12,Cash
ORD00206,11/2/2025,CUST0181,Vikram Mehta,Male,52,Bengaluru,PROD010,Maggi Noodles,Groceries,7,14.41,100.87,0,19.82,Cash
ORD00207,11/22/2025,CUST0336,Sahil Nair,Male,40,Hyderabad,PROD016,Thums Up,Beverages,1,38.54,38.54,0,8.9,UPI
ORD00208,10/23/2025,CUST0776,Sahil Nair,Male,28,Ahmedabad,PROD005,Coca Cola,Beverages,3,45.81,137.43,0.05,19.1,Cash
ORD00209,8/11/2025,CUST0201,Meera Kapoor,Male,63,Delhi,PROD007,Surf Excel,Home & Cleaning,6,179.09,1074.54,0.05,241.06,Debit Card
ORD00210,3/7/2025,CUST0092,Karan Sharma,Male,34,Delhi,PROD019,Vim Dishwash,Home & Cleaning,1,93.76,93.76,0.15,11.85,Debit Card
ORD00211,7/3/2025,CUST0064,Sahil Gupta,Male,57,Pune,PROD012,Dettol Handwash,Personal Care,1,104.51,104.51,0.15,19.5,UPI
ORD00212,6/12/2025,CUST0882,Vikram Khan,Female,36,Delhi,PROD010,Maggi Noodles,Groceries,1,14.78,14.78,0.15,1.85,Cash
ORD00213,4/7/2025,CUST0416,Sahil Iyer,Male,28,Lucknow,PROD013,Britannia Bread,Dairy,7,46.43,325.01,0,52.24,Net Banking
ORD00214,2/6/2025,CUST0394,Sahil Verma,Female,43,Chennai,PROD012,Dettol Handwash,Personal Care,7,107.05,749.35,0,77.05,UPI
ORD00215,11/25/2025,CUST0148,Kavya Verma,Female,57,Jaipur,PROD016,Thums Up,Beverages,7,43.85,306.95,0,28.97,Cash
ORD00216,10/10/2025,CUST0881,Vikram Iyer,Male,34,Jaipur,PROD015,Harpic Cleaner,Home & Cleaning,7,130.44,913.08,0.1,136.91,Cash
ORD00217,9/13/2025,CUST0394,Sahil Verma,Female,43,Chennai,PROD012,Dettol Handwash,Personal Care,4,107.57,430.28,0.15,29.72,Credit Card
ORD00218,1/18/2025,CUST0730,Rahul Mehta,Female,53,Jaipur,PROD017,Good Day Cookies,Snacks,5,50.58,252.9,0.15,38.26,UPI
ORD00219,2/10/2025,CUST0582,Riya Verma,Male,28,Kolkata,PROD016,Thums Up,Beverages,6,38.68,232.08,0.1,50.86,Credit Card
ORD00220,11/9/2025,CUST0748,Priya Kapoor,Female,51,Chennai,PROD017,Good Day Cookies,Snacks,5,50.99,254.95,0,43.08,UPI
ORD00221,6/9/2025,CUST0252,Amit Nair,Female,62,Hyderabad,PROD016,Thums Up,Beverages,2,42.1,84.2,0.15,15.44,Net Banking
ORD00222,10/21/2025,CUST0055,Anjali Mehta,Female,48,Bengaluru,PROD011,Colgate Toothpaste,Personal Care,1,96.93,96.93,0.15,19.28,Debit Card
ORD00223,11/2/2025,CUST0432,Sahil Khan,Male,21,Hyderabad,PROD012,Dettol Handwash,Personal Care,5,109.27,546.35,0,108.26,Debit Card
ORD00224,10/21/2025,CUST0745,Riya Shah,Female,40,Lucknow,PROD019,Vim Dishwash,Home & Cleaning,5,86.33,431.65,0.1,69.26,UPI
ORD00225,2/9/2025,CUST0673,Kavya Iyer,Female,31,Pune,PROD010,Maggi Noodles,Groceries,1,14.9,14.9,0,1.51,Debit Card
ORD00226,2/27/2025,CUST0259,Simran Patel,Female,52,Chennai,PROD005,Coca Cola,Beverages,5,44.61,223.05,0.05,17.46,Net Banking
ORD00227,5/14/2025,CUST0179,Sneha Singh,Female,62,Ahmedabad,PROD019,Vim Dishwash,Home & Cleaning,3,94.4,283.2,0.05,58.47,Credit Card
ORD00228,11/1/2025,CUST0497,Riya Patel,Female,21,Ahmedabad,PROD006,Tata Tea,Beverages,1,120.17,120.17,0,29.38,Credit Card
ORD00229,11/23/2025,CUST0858,Anjali Khan,Male,18,Ahmedabad,PROD016,Thums Up,Beverages,7,42.62,298.34,0,57.37,Credit Card
ORD00230,3/1/2025,CUST0216,Neha Shah,Female,18,Delhi,PROD019,Vim Dishwash,Home & Cleaning,6,86.23,517.38,0.05,102.45,UPI
ORD00231,9/30/2025,CUST0172,Neha Shah,Female,56,Lucknow,PROD015,Harpic Cleaner,Home & Cleaning,7,127.68,893.76,0.1,166.38,Credit Card
ORD00232,1/7/2025,CUST0389,Amit Nair,Female,41,Jaipur,PROD013,Britannia Bread,Dairy,8,44.52,356.16,0.15,69.01,Debit Card
ORD00233,1/22/2025,CUST0950,Anjali Verma,Male,42,Mumbai,PROD015,Harpic Cleaner,Home & Cleaning,7,131.47,920.29,0.15,153.39,UPI
ORD00234,11/30/2025,CUST0940,Priya Gupta,Female,28,Hyderabad,PROD018,Nescafe Coffee,Beverages,6,207.75,1246.5,0.1,206.18,Debit Card
ORD00235,7/20/2025,CUST0344,Meera Verma,Female,27,Delhi,PROD009,Aashirvaad Atta,Groceries,5,267.59,1337.95,0.05,243.07,Cash
ORD00236,1/6/2025,CUST0792,Aditya Khan,Male,46,Mumbai,PROD008,Dove Soap,Personal Care,4,56.54,226.16,0,30.14,UPI
ORD00237,8/17/2025,CUST0852,Sahil Singh,Female,25,Ahmedabad,PROD003,Amul Milk,Dairy,1,60.7,60.7,0.15,5.04,Debit Card
ORD00238,1/30/2025,CUST0225,Nikhil Mehta,Male,28,Delhi,PROD010,Maggi Noodles,Groceries,5,14.68,73.4,0,13.6,Net Banking
ORD00239,11/6/2025,CUST0673,Kavya Iyer,Female,31,Pune,PROD007,Surf Excel,Home & Cleaning,2,190.12,380.24,0,36,Credit Card
ORD00240,8/28/2025,CUST0385,Karan Patel,Male,38,Hyderabad,PROD019,Vim Dishwash,Home & Cleaning,3,97.6,292.8,0,36.03,UPI
ORD00241,2/7/2025,CUST0655,Amit Kapoor,Female,31,Kolkata,PROD015,Harpic Cleaner,Home & Cleaning,5,133.18,665.9,0.05,78.28,Debit Card
ORD00242,5/16/2025,CUST0796,Sahil Gupta,Male,42,Jaipur,PROD002,Tata Salt,Groceries,7,28.23,197.61,0,24.48,Credit Card
ORD00243,4/2/2025,CUST0452,Priya Iyer,Male,30,Mumbai,PROD003,Amul Milk,Dairy,8,65.81,526.48,0,96.74,Cash
ORD00244,5/13/2025,CUST0112,Neha Kapoor,Female,32,Delhi,PROD005,Coca Cola,Beverages,7,44.22,309.54,0,72.79,UPI
ORD00245,1/10/2025,CUST0036,Sneha Sharma,Male,54,Pune,PROD003,Amul Milk,Dairy,2,62.14,124.28,0.05,25.05,Cash
ORD00246,6/18/2025,CUST0153,Anjali Joshi,Male,40,Hyderabad,PROD001,Parle-G Biscuits,Snacks,1,31.49,31.49,0.05,3.16,Cash
ORD00247,2/5/2025,CUST0589,Meera Das,Male,48,Chennai,PROD001,Parle-G Biscuits,Snacks,8,30.65,245.2,0.1,49.32,Net Banking
ORD00248,10/2/2025,CUST0232,Manish Malhotra,Female,30,Kolkata,PROD001,Parle-G Biscuits,Snacks,7,32.79,229.53,0.1,20.78,Debit Card
ORD00249,6/24/2025,CUST0342,Rohan Verma,Male,36,Pune,PROD010,Maggi Noodles,Groceries,7,14.37,100.59,0,14.29,UPI
ORD00250,7/16/2025,CUST0862,Riya Mehta,Male,20,Jaipur,PROD015,Harpic Cleaner,Home & Cleaning,5,130.9,654.5,0,114.05,Credit Card
ORD00251,11/20/2025,CUST0307,Nikhil Shah,Female,22,Kolkata,PROD013,Britannia Bread,Dairy,2,47.01,94.02,0.05,14.53,Cash
ORD00252,10/31/2025,CUST0753,Simran Iyer,Male,54,Bengaluru,PROD007,Surf Excel,Home & Cleaning,3,171.96,515.88,0,104.39,Credit Card
ORD00253,8/19/2025,CUST0501,Sahil Patel,Male,45,Chennai,PROD013,Britannia Bread,Dairy,2,48.1,96.2,0.05,15.07,UPI
ORD00254,4/19/2025,CUST0038,Rohan Verma,Female,53,Delhi,PROD011,Colgate Toothpaste,Personal Care,1,95.06,95.06,0,14.16,Net Banking
ORD00255,1/19/2025,CUST0470,Rahul Shah,Male,44,Ahmedabad,PROD018,Nescafe Coffee,Beverages,3,201.62,604.86,0,143.48,Credit Card
ORD00256,12/26/2025,CUST0501,Sahil Patel,Male,45,Chennai,PROD001,Parle-G Biscuits,Snacks,8,32.58,260.64,0.15,19.45,Credit Card
ORD00257,3/29/2025,CUST0015,Manish Nair,Female,28,Chennai,PROD006,Tata Tea,Beverages,1,130.28,130.28,0,20.53,Net Banking
ORD00258,4/14/2025,CUST0066,Karan Gupta,Female,43,Delhi,PROD004,Lay's Chips,Snacks,2,35.86,71.72,0.15,7.16,Cash
ORD00259,6/14/2025,CUST0346,Priya Mehta,Female,61,Bengaluru,PROD013,Britannia Bread,Dairy,6,43.57,261.42,0.15,38.4,Credit Card
ORD00260,8/1/2025,CUST0783,Anjali Sharma,Male,39,Bengaluru,PROD002,Tata Salt,Groceries,3,28.01,84.03,0,10.63,Credit Card
ORD00261,2/21/2025,CUST0714,Pooja Patel,Male,51,Bengaluru,PROD012,Dettol Handwash,Personal Care,3,111.74,335.22,0.15,24.77,Net Banking
ORD00262,4/2/2025,CUST0386,Pooja Joshi,Female,28,Ahmedabad,PROD006,Tata Tea,Beverages,1,129.83,129.83,0,10.53,UPI
ORD00263,4/16/2025,CUST0724,Karan Mehta,Male,52,Chennai,PROD019,Vim Dishwash,Home & Cleaning,5,91.12,455.6,0.1,81.07,Credit Card
ORD00264,1/20/2025,CUST0656,Vikram Joshi,Female,38,Hyderabad,PROD009,Aashirvaad Atta,Groceries,8,252.95,2023.6,0,371.92,Net Banking
ORD00265,1/3/2025,CUST0185,Aditya Singh,Female,46,Pune,PROD016,Thums Up,Beverages,2,41.76,83.52,0.05,11.04,Net Banking
ORD00266,10/4/2025,CUST0242,Karan Das,Female,29,Bengaluru,PROD007,Surf Excel,Home & Cleaning,2,197.64,395.28,0,73.21,Net Banking
ORD00267,3/18/2025,CUST0225,Nikhil Mehta,Male,28,Delhi,PROD015,Harpic Cleaner,Home & Cleaning,4,123.93,495.72,0,49.15,Cash
ORD00268,7/6/2025,CUST0510,Arjun Gupta,Male,20,Kolkata,PROD006,Tata Tea,Beverages,3,126.06,378.18,0,33.73,Debit Card
ORD00269,1/27/2025,CUST0215,Rohan Shah,Female,24,Ahmedabad,PROD014,Kellogg's Corn Flakes,Groceries,5,210.03,1050.15,0.1,82.57,Net Banking
ORD00270,5/1/2025,CUST0181,Vikram Mehta,Male,52,Bengaluru,PROD006,Tata Tea,Beverages,1,122.73,122.73,0,11.3,Cash
ORD00271,2/26/2025,CUST0607,Neha Malhotra,Male,40,Hyderabad,PROD019,Vim Dishwash,Home & Cleaning,6,91.16,546.96,0.05,61.89,Debit Card
ORD00272,4/23/2025,CUST0234,Simran Iyer,Female,62,Hyderabad,PROD004,Lay's Chips,Snacks,4,37.12,148.48,0,21.36,UPI
ORD00273,11/9/2025,CUST0483,Anjali Verma,Female,38,Bengaluru,PROD019,Vim Dishwash,Home & Cleaning,8,86.23,689.84,0.1,64.97,Cash
ORD00274,5/19/2025,CUST0183,Priya Verma,Female,56,Lucknow,PROD013,Britannia Bread,Dairy,6,43.67,262.02,0,49.11,Credit Card
ORD00275,2/26/2025,CUST0344,Meera Verma,Female,27,Delhi,PROD005,Coca Cola,Beverages,1,47.42,47.42,0,6.06,Cash
ORD00276,11/6/2025,CUST0470,Rahul Shah,Male,44,Ahmedabad,PROD014,Kellogg's Corn Flakes,Groceries,3,223.45,670.35,0,154.64,Credit Card
ORD00277,2/14/2025,CUST0809,Kavya Singh,Female,59,Ahmedabad,PROD020,Head & Shoulders,Personal Care,3,269.55,808.65,0.15,154.9,Cash
ORD00278,8/25/2025,CUST0878,Neha Nair,Female,57,Lucknow,PROD017,Good Day Cookies,Snacks,8,53.97,431.76,0,77.96,Debit Card
ORD00279,10/30/2025,CUST0015,Manish Nair,Female,28,Chennai,PROD014,Kellogg's Corn Flakes,Groceries,4,207.31,829.24,0.1,133.22,Credit Card
ORD00280,8/29/2025,CUST0936,Karan Das,Male,40,Jaipur,PROD019,Vim Dishwash,Home & Cleaning,1,91.14,91.14,0,7.91,Net Banking
ORD00281,5/4/2025,CUST0035,Riya Sharma,Male,41,Hyderabad,PROD014,Kellogg's Corn Flakes,Groceries,7,214.6,1502.2,0,235.72,UPI
ORD00282,5/3/2025,CUST0572,Amit Singh,Male,42,Delhi,PROD001,Parle-G Biscuits,Snacks,7,32.77,229.39,0,32.33,UPI
ORD00283,10/26/2025,CUST0017,Meera Nair,Male,52,Bengaluru,PROD016,Thums Up,Beverages,5,38.97,194.85,0.1,39.61,UPI
ORD00284,7/9/2025,CUST1000,Rahul Malhotra,Male,55,Lucknow,PROD015,Harpic Cleaner,Home & Cleaning,8,133.22,1065.76,0.1,106.89,Cash
ORD00285,6/1/2025,CUST0721,Karan Khan,Female,35,Bengaluru,PROD001,Parle-G Biscuits,Snacks,2,30.23,60.46,0.05,9.78,Cash
ORD00286,6/21/2025,CUST0771,Arjun Gupta,Male,62,Pune,PROD009,Aashirvaad Atta,Groceries,4,267.04,1068.16,0,198.12,UPI
ORD00287,1/21/2025,CUST0528,Meera Sharma,Male,30,Lucknow,PROD012,Dettol Handwash,Personal Care,1,106.33,106.33,0.05,16.07,Debit Card
ORD00288,6/21/2025,CUST0376,Rohan Patel,Female,20,Hyderabad,PROD006,Tata Tea,Beverages,2,124.09,248.18,0,25.69,Credit Card
ORD00289,12/26/2025,CUST0553,Aditya Patel,Female,43,Ahmedabad,PROD004,Lay's Chips,Snacks,8,37.12,296.96,0.15,57.57,Credit Card
ORD00290,8/5/2025,CUST0772,Simran Singh,Male,64,Mumbai,PROD008,Dove Soap,Personal Care,6,55.16,330.96,0.05,52.07,Debit Card
ORD00291,3/4/2025,CUST0056,Aditya Reddy,Male,28,Kolkata,PROD003,Amul Milk,Dairy,6,60.11,360.66,0.1,53.64,Cash
ORD00292,12/21/2025,CUST0727,Meera Sharma,Male,38,Delhi,PROD018,Nescafe Coffee,Beverages,5,193.38,966.9,0.05,198.39,UPI
ORD00293,2/9/2025,CUST0193,Anjali Khan,Female,62,Ahmedabad,PROD015,Harpic Cleaner,Home & Cleaning,2,120.25,240.5,0,31.03,UPI
ORD00294,4/15/2025,CUST0169,Priya Singh,Female,25,Pune,PROD009,Aashirvaad Atta,Groceries,2,263.64,527.28,0.1,50.11,Net Banking
ORD00295,8/31/2025,CUST0975,Rahul Mehta,Male,52,Mumbai,PROD001,Parle-G Biscuits,Snacks,5,30.37,151.85,0.15,30.77,Debit Card
ORD00296,4/29/2025,CUST0431,Amit Mehta,Female,33,Bengaluru,PROD015,Harpic Cleaner,Home & Cleaning,1,124.22,124.22,0,10.4,Net Banking
ORD00297,12/7/2025,CUST0661,Pooja Verma,Female,23,Chennai,PROD011,Colgate Toothpaste,Personal Care,7,98.5,689.5,0.05,106.54,Net Banking
ORD00298,6/6/2025,CUST0863,Vikram Das,Female,18,Chennai,PROD018,Nescafe Coffee,Beverages,8,193.55,1548.4,0.15,134.82,Credit Card
ORD00299,1/25/2025,CUST0809,Kavya Singh,Female,59,Ahmedabad,PROD009,Aashirvaad Atta,Groceries,4,255.66,1022.64,0.05,204.85,Credit Card
ORD00300,12/31/2025,CUST0362,Vikram Malhotra,Male,53,Lucknow,PROD010,Maggi Noodles,Groceries,8,16.4,131.2,0.15,26.44,Net Banking
ORD00301,3/1/2025,CUST0293,Karan Khan,Male,29,Delhi,PROD006,Tata Tea,Beverages,3,129.11,387.33,0,41.6,UPI
ORD00302,10/15/2025,CUST0325,Amit Nair,Male,57,Lucknow,PROD019,Vim Dishwash,Home & Cleaning,3,91.45,274.35,0.05,29.03,UPI
ORD00303,3/25/2025,CUST0682,Rohan Mehta,Female,41,Jaipur,PROD011,Colgate Toothpaste,Personal Care,6,92.36,554.16,0.1,85.67,Net Banking
ORD00304,8/23/2025,CUST0309,Karan Iyer,Female,54,Kolkata,PROD004,Lay's Chips,Snacks,1,35.37,35.37,0.1,6.71,Debit Card
ORD00305,5/29/2025,CUST0160,Karan Khan,Female,35,Hyderabad,PROD001,Parle-G Biscuits,Snacks,6,31.41,188.46,0.05,28.75,Net Banking
ORD00306,1/21/2025,CUST0683,Anjali Kapoor,Female,22,Mumbai,PROD005,Coca Cola,Beverages,8,45.04,360.32,0,73.64,Credit Card
ORD00307,4/23/2025,CUST0695,Neha Kapoor,Male,39,Kolkata,PROD018,Nescafe Coffee,Beverages,2,189.28,378.56,0.1,63.02,Cash
ORD00308,4/24/2025,CUST0366,Meera Shah,Male,58,Jaipur,PROD003,Amul Milk,Dairy,6,57.5,345,0,61.82,Debit Card
ORD00309,2/14/2025,CUST0201,Meera Kapoor,Male,63,Delhi,PROD001,Parle-G Biscuits,Snacks,2,30.92,61.84,0.1,10.86,Net Banking
ORD00310,1/29/2025,CUST0404,Rohan Gupta,Female,19,Chennai,PROD007,Surf Excel,Home & Cleaning,8,179.58,1436.64,0.15,203.89,Debit Card
ORD00311,6/26/2025,CUST0408,Kavya Malhotra,Male,26,Chennai,PROD005,Coca Cola,Beverages,7,45.25,316.75,0.05,24.7,Debit Card
ORD00312,8/1/2025,CUST0316,Vikram Reddy,Female,40,Delhi,PROD015,Harpic Cleaner,Home & Cleaning,2,122.79,245.58,0.1,45.54,Cash
ORD00313,10/28/2025,CUST0296,Manish Khan,Male,41,Hyderabad,PROD006,Tata Tea,Beverages,7,127.11,889.77,0.1,83.06,Net Banking
ORD00314,2/3/2025,CUST0089,Pooja Malhotra,Male,32,Mumbai,PROD005,Coca Cola,Beverages,4,44.8,179.2,0.15,37.73,Net Banking
ORD00315,10/12/2025,CUST0775,Simran Shah,Female,24,Ahmedabad,PROD013,Britannia Bread,Dairy,2,42.79,85.58,0.05,12.23,Cash
ORD00316,9/9/2025,CUST0728,Amit Das,Male,40,Kolkata,PROD019,Vim Dishwash,Home & Cleaning,3,88.19,264.57,0.1,30.77,UPI
ORD00317,1/2/2025,CUST0843,Rahul Nair,Female,36,Hyderabad,PROD010,Maggi Noodles,Groceries,5,15.36,76.8,0.1,8.17,Credit Card
ORD00318,9/9/2025,CUST0269,Rohan Das,Female,51,Pune,PROD010,Maggi Noodles,Groceries,8,14.53,116.24,0.05,16.67,Credit Card
ORD00319,7/5/2025,CUST0030,Neha Singh,Female,28,Ahmedabad,PROD004,Lay's Chips,Snacks,5,35.84,179.2,0,32.58,Net Banking
ORD00320,3/3/2025,CUST0493,Nikhil Das,Female,22,Lucknow,PROD019,Vim Dishwash,Home & Cleaning,7,97.22,680.54,0.1,150.44,Debit Card
ORD00321,3/16/2025,CUST0525,Arjun Gupta,Female,59,Pune,PROD019,Vim Dishwash,Home & Cleaning,1,96.91,96.91,0,17.34,Debit Card
ORD00322,11/22/2025,CUST0473,Sneha Shah,Male,29,Kolkata,PROD005,Coca Cola,Beverages,6,43.85,263.1,0.05,35.34,Debit Card
ORD00323,11/18/2025,CUST0050,Neha Sharma,Female,64,Chennai,PROD010,Maggi Noodles,Groceries,5,15.44,77.2,0,12.92,Credit Card
ORD00324,12/17/2025,CUST0784,Vikram Mehta,Female,60,Hyderabad,PROD004,Lay's Chips,Snacks,3,36.1,108.3,0.05,22.69,Debit Card
ORD00325,1/7/2025,CUST0278,Kavya Patel,Male,59,Jaipur,PROD012,Dettol Handwash,Personal Care,2,113.32,226.64,0.05,47.36,Credit Card
ORD00326,3/25/2025,CUST0531,Neha Das,Female,33,Lucknow,PROD010,Maggi Noodles,Groceries,6,16,96,0.1,11.91,UPI
ORD00327,9/27/2025,CUST0224,Simran Khan,Female,27,Bengaluru,PROD005,Coca Cola,Beverages,4,48.36,193.44,0.15,30.3,Net Banking
ORD00328,3/9/2025,CUST0730,Rahul Mehta,Female,53,Jaipur,PROD018,Nescafe Coffee,Beverages,2,192.39,384.78,0,38.41,UPI
ORD00329,11/2/2025,CUST0492,Sneha Nair,Male,51,Ahmedabad,PROD012,Dettol Handwash,Personal Care,5,115.9,579.5,0,126.85,Net Banking
ORD00330,3/2/2025,CUST0782,Kavya Nair,Male,56,Kolkata,PROD011,Colgate Toothpaste,Personal Care,3,100.37,301.11,0,62.2,Credit Card
ORD00331,2/10/2025,CUST0132,Anjali Sharma,Female,42,Chennai,PROD005,Coca Cola,Beverages,4,44.83,179.32,0,18.32,Cash
ORD00332,1/22/2025,CUST0708,Isha Joshi,Male,41,Bengaluru,PROD004,Lay's Chips,Snacks,2,33.35,66.7,0.1,12.53,Credit Card
ORD00333,6/4/2025,CUST0111,Riya Mehta,Male,27,Mumbai,PROD002,Tata Salt,Groceries,1,28.57,28.57,0.05,2.37,UPI
ORD00334,4/13/2025,CUST0773,Priya Mehta,Female,64,Kolkata,PROD004,Lay's Chips,Snacks,2,38.08,76.16,0,13.7,Credit Card
ORD00335,6/28/2025,CUST0687,Amit Nair,Male,35,Pune,PROD012,Dettol Handwash,Personal Care,1,106,106,0.05,24.3,Debit Card
ORD00336,10/24/2025,CUST0165,Rahul Das,Male,35,Mumbai,PROD017,Good Day Cookies,Snacks,4,51.29,205.16,0,19.87,UPI
ORD00337,10/3/2025,CUST0542,Anjali Verma,Female,29,Jaipur,PROD007,Surf Excel,Home & Cleaning,4,197.04,788.16,0,183.86,UPI
ORD00338,10/29/2025,CUST0997,Riya Shah,Male,29,Lucknow,PROD004,Lay's Chips,Snacks,4,38.08,152.32,0.1,19.51,Credit Card
ORD00339,9/21/2025,CUST0451,Anjali Shah,Female,27,Bengaluru,PROD004,Lay's Chips,Snacks,3,37.63,112.89,0.1,15.45,Credit Card
ORD00340,9/11/2025,CUST0418,Priya Nair,Female,59,Bengaluru,PROD004,Lay's Chips,Snacks,6,33.9,203.4,0,34.24,Debit Card
ORD00341,5/26/2025,CUST0722,Amit Gupta,Male,55,Pune,PROD010,Maggi Noodles,Groceries,1,14.44,14.44,0.1,1.3,Cash
ORD00342,8/8/2025,CUST0615,Anjali Nair,Female,43,Mumbai,PROD010,Maggi Noodles,Groceries,8,14.76,118.08,0.1,13.75,Credit Card
ORD00343,12/12/2025,CUST0878,Neha Nair,Female,57,Lucknow,PROD003,Amul Milk,Dairy,8,65.45,523.6,0.05,54.96,Cash
ORD00344,7/22/2025,CUST0689,Karan Mehta,Male,37,Kolkata,PROD004,Lay's Chips,Snacks,7,35.55,248.85,0,24.95,Cash
